20260101|1733|Dividendos|01||||1|
20260101|174|Depósitos otorgados en garantía|01||||1|
20260101|1741|Préstamos de instituciones|01||||1|
20260101|1742|Préstamos de instituciones no financieras|01||||1|
20260101|1743|Depósitos en garantía por alquileres|01||||1|
20260101|1749|Otros depósitos en garantía|01||||1|
20260101|175|Venta de activo inmovilizado|01||||1|
20260101|1751|Inversión mobiliaria|01||||1|
20260101|1752|Propiedades de inversión|01||||1|
20260101|1753|Propiedad, planta y equipo|01||||1|
20260101|1754|Intangibles 1755 Activos biológicos|01||||1|
20260101|1759|Otros activos inmovilizados|01||||1|
20260101|176|Activos por instrumentos financieros|01||||1|
20260101|1761|Instrumentos financieros primarios|01||||1|
20260101|17611|Costo|01||||1|
20260101|17612|Valor razonable|01||||1|
20260101|1762|Instrumentos financieros derivados|01||||1|
20260101|17621|Costo|01||||1|
20260101|17622|Valor razonable|01||||1|
20260101|179|Otras cuentas por cobrar diversas|01||||1|
20260101|181|Costos financieros|01||||1|
20260101|182|Seguros 183 Alquileres|01||||1|
20260101|184|Primas pagadas por opciones|01||||1|
20260101|185|Mantenimiento de activos inmovilizados|01||||1|
20260101|189|Otros gastos contratados por anticipado|01||||1|
20260101|191|Cuentas por cobrar comerciales – Terceros|01||||1|
20260101|1911|Facturas, boletas y otros comprobantes por cobrar|01||||1|
20260101|1913|Letras por cobrar|01||||1|
20260101|192|Cuentas por cobrar comerciales – Relacionadas|01||||1|
20260101|1921|Facturas, boletas y otros comprobantes por cobrar|01||||1|
20260101|1923|Letras por cobrar|01||||1|
20260101|193|Cuentas por cobrar al personal, a los accionistas (socios) y|01||||1|
20260101|1931|Personal|01||||1|
20260101|1932|Accionistas (o socios)|01||||1|
20260101|1933|Directores|01||||1|
20260101|1939|Diversas|01||||1|
20260101|194|Cuentas por cobrar diversas – Terceros|01||||1|
20260101|1941|Préstamos|01||||1|
20260101|1942|Reclamaciones a terceros|01||||1|
20260101|1943|Intereses, regalías y dividendos|01||||1|
20260101|1944|Depósitos otorgados en garantía|01||||1|
20260101|1945|Venta de activo inmovilizado|01||||1|
20260101|1946|Activos por instrumentos financieros|01||||1|
20260101|1949|Otras cuentas por cobrar diversas|01||||1|
20260101|195|Cuentas por cobrar diversas – Relacionadas|01||||1|
20260101|1951|Préstamos|01||||1|
20260101|1953|Intereses, regalías y dividendos|01||||1|
20260101|1954|Depósitos otorgados en garantía|01||||1|
20260101|1955|Venta de activo inmovilizado|01||||1|
20260101|1956|Activos por instrumentos financieros|01||||1|
20260101|1959|Otras cuentas por cobrar diversas|01||||1|
20260101|201|Mercaderías|01||||1|
20260101|2011|Mercaderías|01||||1|
20260101|20111|Costo|01||||1|
20260101|20114|Valor razonable|01||||1|
20260101|211|Productos terminados|01||||1|
20260101|2111|Productos terminados|01||||1|
20260101|21111|Costo|01||||1|
20260101|21113|Costo de financiación|01||||1|
20260101|21114|Valor razonable|01||||1|
20260101|215|Inventario de servicios terminados|01||||1|
20260101|2151|Servicios terminados|01||||1|
20260101|21511|Costo|01||||1|
20260101|221|Subproductos|01||||1|
20260101|222|Desechos y desperdicios|01||||1|
20260101|231|Productos en proceso|01||||1|
20260101|2311|Productos en proceso|01||||1|
20260101|23111|Costo|01||||1|
20260101|23113|Costo de financiación|01||||1|
20260101|235|Inventario de servicios en proceso|01||||1|
20260101|2351|Servicios en proceso|01||||1|
20260101|23511|Costo|01||||1|
20260101|241|Materias primas|01||||1|
20260101|2411|Materias primas|01||||1|
20260101|24111|Costo|01||||1|
20260101|24114|Valor razonable|01||||1|
20260101|251|Materiales auxiliares|01||||1|
20260101|252|Suministros|01||||1|
20260101|2521|Combustibles|01||||1|
20260101|2522|Lubricantes|01||||1|
20260101|2523|Energía 2524 Otros suministros|01||||1|
20260101|253|Repuestos|01||||1|
20260101|261|Envases|01||||1|
20260101|262|Embalajes|01||||1|
20260101|271|Propiedades de inversión|01||||1|
20260101|2711|Terrenos|01||||1|
20260101|27111|Costo|01||||1|
20260101|27112|Revaluación|01||||1|
20260101|27114|Valor razonable|01||||1|
20260101|2712|Edificaciones|01||||1|
20260101|27121|Costo|01||||1|
20260101|27122|Revaluación|01||||1|
20260101|27123|Costos de financiación|01||||1|
20260101|27124|Valor razonable|01||||1|
20260101|272|Propiedad, planta y equipo|01||||1|
20260101|2720|Planta productora en producción|01||||1|
20260101|27201|Costo|01||||1|
20260101|27202|Revaluación|01||||1|
20260101|27203|Costo de financiación|01||||1|
20260101|27204|Valor razonable|01||||1|
20260101|2721|Planta productora en desarrollo|01||||1|
20260101|27211|Costo|01||||1|
20260101|27212|Revaluación|01||||1|
20260101|27213|Costo de financiación|01||||1|
20260101|27214|Valor razonable|01||||1|
20260101|2722|Terrenos|01||||1|
20260101|27221|Costo|01||||1|
20260101|27222|Revaluación|01||||1|
20260101|2723|Edificaciones|01||||1|
20260101|27231|Costo|01||||1|
20260101|27232|Revaluación|01||||1|
20260101|27233|Costo de financiación|01||||1|
20260101|2724|Maquinarias y equipos de explotación|01||||1|
20260101|27241|Costo|01||||1|
20260101|27242|Revaluación|01||||1|
20260101|27233|Costo de financiación|01||||1|
20260101|2725|Unidades de transporte|01||||1|
20260101|27251|Costo|01||||1|
20260101|27252|Revaluación|01||||1|
20260101|2726|Muebles y enseres|01||||1|
20260101|27261|Costo|01||||1|
20260101|27262|Revaluación|01||||1|
20260101|2727|Equipos diversos|01||||1|
20260101|27271|Costo|01||||1|
20260101|27272|Revaluación|01||||1|
20260101|2728|Herramientas y unidades de reemplazo|01||||1|
20260101|27281|Costo|01||||1|
20260101|27282|Revaluación|01||||1|
20260101|2729|Obras en curso|01||||1|
20260101|27291|Costo|01||||1|
20260101|27292|Revaluación|01||||1|
20260101|273|Intangibles|01||||1|
20260101|2731|Concesiones, licencias y derechos|01||||1|
20260101|27311|Costo|01||||1|
20260101|27312|Revaluación|01||||1|
20260101|2732|Patentes y propiedad industrial|01||||1|
20260101|27321|Costo|01||||1|
20260101|27322|Revaluación|01||||1|
20260101|2733|Programas de computadora|01||||1|
20260101|27331|Costo|01||||1|
20260101|27332|Revaluación|01||||1|
20260101|2734|Costos de exploración y desarrollo|01||||1|
20260101|27341|Costo|01||||1|
20260101|27342|Revaluación|01||||1|
